Demand name,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L80,L81,L82,L83,L84,L85,L86,L87,L88
Bielefeld_Stuttgart,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Bielefeld_Karlsruhe,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Bielefeld_Ulm,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Bielefeld_Muenchen,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Bielefeld_Augsburg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Bielefeld_Nuernberg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Bielefeld_Bayreuth,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Bielefeld_Wuerzburg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Braunschweig_Kassel,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Braunschweig_Frankfurt,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Braunschweig_Stuttgart,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Braunschweig_Karlsruhe,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Braunschweig_Muenchen,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Osnabrueck_Frankfurt,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Osnabrueck_Stuttgart,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Osnabrueck_Muenchen,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Kassel_Frankfurt,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Kassel_Darmstadt,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Kassel_Mannheim,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Kassel_Giessen,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Kassel_Fulda,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Kassel_Stuttgart,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Kassel_Karlsruhe,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Kassel_Muenchen,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Kassel_Nuernberg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Darmstadt,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Mannheim,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Kaiserslautern,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Giessen,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Trier,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Fulda,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Saarbruecken,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Stuttgart,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Karlsruhe,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Ulm,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Konstanz,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Freiburg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Muenchen,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Augsburg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Kempten,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Passau,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Nuernberg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Bayreuth,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Wuerzburg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Frankfurt_Regensburg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Mannheim,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Kaiserslautern,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Giessen,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Trier,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Fulda,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Saarbruecken,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Stuttgart,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Karlsruhe,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Ulm,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Freiburg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Muenchen,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Augsburg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Nuernberg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Darmstadt_Wuerzburg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Mannheim_Kaiserslautern,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Mannheim_Giessen,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Mannheim_Trier,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Mannheim_Fulda,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Mannheim_Saarbruecken,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Mannheim_Stuttgart,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Mannheim_Karlsruhe,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Mannheim_Ulm,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Mannheim_Konstanz,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Mannheim_Freiburg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Mannheim_Muenchen,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Mannheim_Augsburg,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
Mannheim_Kempten,5,6,2,4,2,5,3,2,4,2,1,2,1,5,5,3,1,5,1,2,1,4,2,3,2,1,1,4,2,2,2,1,1,5,5,1,1,1,3,1,3,2,4,2,2,1,3,1,1,1,1,4,2,1,2,4,2,2,4,2,4,3,1,2,1,2,1,1,4,1,4,2,2,5,1,2,1,1,3,1,1,2,0,3,1,3,4,1
